feedback_id,customer_id,feedback_date,rating,feedback_text,sentiment_label
FB0002493,CUST003903,2026-01-10,1,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0002494,CUST003904,2024-07-30,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0002495,CUST003905,2025-11-16,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0002496,CUST003908,2023-06-25,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0002497,CUST003910,2022-06-26,1,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0002498,CUST003914,2024-02-04,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0002499,CUST003915,2022-06-11,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0002500,CUST003923,2024-07-20,5,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0002501,CUST003927,2023-12-23,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0002502,CUST003927,2025-08-22,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0002503,CUST003930,2024-12-29,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0002504,CUST003930,2024-01-26,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0002505,CUST003932,2026-06-22,1,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0002506,CUST003935,2026-05-31,4,The streaming quality has been excellent and the app feels much faster after the update.,Negative
FB0002507,CUST003936,2023-04-16,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0002508,CUST003936,2023-09-28,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0002509,CUST003937,2024-05-16,2,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0002510,CUST003937,2026-06-08,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0002511,CUST003937,2023-09-12,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0002512,CUST003937,2024-06-10,1,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0002513,CUST003938,2020-09-01,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0002514,CUST003938,2023-05-15,1,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0002515,CUST003940,2022-11-30,1,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0002516,CUST003943,2024-07-27,5,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0002517,CUST003944,2025-05-07,2,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0002518,CUST003947,2023-07-21,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0002519,CUST003948,2025-05-05,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0002520,CUST003956,2021-08-11,2,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0002521,CUST003958,2024-01-03,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0002522,CUST003958,2023-05-14,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0002523,CUST003958,2025-10-10,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0002524,CUST003961,2026-06-22,2,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0002525,CUST003962,2022-11-26,2,Cancelled my plan because the price increase was not worth the content available right now.,Negative
FB0002526,CUST003963,2025-11-10,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0002527,CUST003963,2025-06-14,2,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0002528,CUST003963,2026-01-26,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0002529,CUST003967,2025-01-17,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0002530,CUST003967,2026-05-19,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0002531,CUST003967,2025-08-17,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0002532,CUST003969,2024-02-08,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0002533,CUST003971,2021-08-17,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0002534,CUST003976,2025-06-11,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0002535,CUST003978,2023-11-14,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0002536,CUST003978,2025-04-17,3,"Average experience overall, some months are better than others depending on new releases.",Neutral
FB0002537,CUST003981,2021-07-01,2,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0002538,CUST003981,2021-07-13,1,"Not enough new content being added, feels like I have already watched everything worth watching.",Negative
FB0002539,CUST003983,2026-06-12,3,The service is decent but the content library could use more variety in regional languages.,Neutral
FB0002540,CUST003983,2025-10-09,2,"Customer support took too long to respond to my billing complaint, very disappointing experience.",Negative
FB0002541,CUST003986,2024-03-13,4,"Love the recommendation engine, it keeps suggesting shows I actually end up enjoying.",Positive
FB0002542,CUST003987,2022-07-15,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0002543,CUST003987,2022-03-14,2,"Not enough new content being added, feels like I have already watched everything worth watching.",Neutral
FB0002544,CUST003987,2026-06-30,4,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
FB0002545,CUST003989,2025-02-15,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0002546,CUST003990,2025-11-26,3,"It works fine most of the time, occasional buffering but nothing major to complain about.",Neutral
FB0002547,CUST003992,2026-04-29,2,Constant buffering issues during peak hours have made this frustrating to use lately.,Negative
FB0002548,CUST003994,2019-10-18,5,"Really happy with the content library, discovered several great shows this month.",Positive
FB0002549,CUST003995,2024-11-05,1,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0002550,CUST004000,2023-02-12,4,The streaming quality has been excellent and the app feels much faster after the update.,Positive
FB0002551,CUST004002,2024-08-18,3,"Average experience overall, some months are better than others depending on new releases.",Negative
FB0002552,CUST004002,2023-08-13,1,The app keeps crashing on my device and I have not been able to watch anything for days.,Negative
FB0002553,CUST004004,2026-03-19,5,Customer support resolved my issue quickly and the experience was smooth overall.,Positive
